w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-25.4+0.1j)	 (5.0345e-05+0j)	 (5.0345e-05+0j)	 (0.000195689+0j)	 (0.000195689+0j)
 (-25.375+0.1j)	 (5.04462e-05+0j)	 (5.04462e-05+0j)	 (0.000196951+0j)	 (0.000196951+0j)
 (-25.35+0.1j)	 (5.05478e-05+0j)	 (5.05478e-05+0j)	 (0.000198214+0j)	 (0.000198214+0j)
 (-25.325+0.1j)	 (5.06496e-05+0j)	 (5.06496e-05+0j)	 (0.000199481+0j)	 (0.000199481+0j)
 (-25.3+0.1j)	 (5.07518e-05+0j)	 (5.07518e-05+0j)	 (0.000200749+0j)	 (0.000200749+0j)
 (-25.275+0.1j)	 (5.08542e-05+0j)	 (5.08542e-05+0j)	 (0.000202021+0j)	 (0.000202021+0j)
 (-25.25+0.1j)	 (5.0957e-05+0j)	 (5.0957e-05+0j)	 (0.000203295+0j)	 (0.000203295+0j)
 (-25.225+0.1j)	 (5.10601e-05+0j)	 (5.10601e-05+0j)	 (0.000204571+0j)	 (0.000204571+0j)
 (-25.2+0.1j)	 (5.11635e-05+0j)	 (5.11635e-05+0j)	 (0.00020585+0j)	 (0.00020585+0j)
 (-25.175+0.1j)	 (5.12673e-05+0j)	 (5.12673e-05+0j)	 (0.000207132+0j)	 (0.000207132+0j)
 (-25.15+0.1j)	 (5.13713e-05+0j)	 (5.13713e-05+0j)	 (0.000208416+0j)	 (0.000208416+0j)
 (-25.125+0.1j)	 (5.14757e-05+0j)	 (5.14757e-05+0j)	 (0.000209703+0j)	 (0.000209703+0j)
 (-25.1+0.1j)	 (5.15803e-05+0j)	 (5.15803e-05+0j)	 (0.000210993+0j)	 (0.000210993+0j)
 (-25.075+0.1j)	 (5.16854e-05+0j)	 (5.16854e-05+0j)	 (0.000212285+0j)	 (0.000212285+0j)
 (-25.05+0.1j)	 (5.17907e-05+0j)	 (5.17907e-05+0j)	 (0.000213579+0j)	 (0.000213579+0j)
 (-25.025+0.1j)	 (5.18963e-05+0j)	 (5.18963e-05+0j)	 (0.000214877+0j)	 (0.000214877+0j)
 (-25+0.1j)	 (5.20023e-05+0j)	 (5.20023e-05+0j)	 (0.000216177+0j)	 (0.000216177+0j)
 (-24.975+0.1j)	 (5.21086e-05+0j)	 (5.21086e-05+0j)	 (0.00021748+0j)	 (0.00021748+0j)
 (-24.95+0.1j)	 (5.22153e-05+0j)	 (5.22153e-05+0j)	 (0.000218785+0j)	 (0.000218785+0j)
 (-24.925+0.1j)	 (5.23222e-05+0j)	 (5.23222e-05+0j)	 (0.000220093+0j)	 (0.000220093+0j)
 (-24.9+0.1j)	 (5.24295e-05+0j)	 (5.24295e-05+0j)	 (0.000221404+0j)	 (0.000221404+0j)
 (-24.875+0.1j)	 (5.25371e-05+0j)	 (5.25371e-05+0j)	 (0.000222717+0j)	 (0.000222717+0j)
